URLNO ,PNO,RFN,VAL
284,115,5,CDC 
284,115,8,needles 
284,115,5,CDC 
285,116,2,sudden fever 
285,116,2,intense weakness 
285,116,1,ebola 
285,116,2,internal and external bleeding 
285,116,2,sudden fever 
285,116,2,intense weakness 
285,116,1,ebola 
285,116,2,internal and external bleeding 
286,117,1,ebola 
286,117,1,ebola 
287,118,4,ZMapp 
287,118,4,treatment 
287,118,4,anti-Ebola antibody 
287,118,4,mice 
287,118,4,ZMapp 
287,118,4,treatment 
287,118,4,anti-Ebola antibody 
287,118,4,mice 
287,119,4,mouse antibody 
287,119,4,human antibody 
287,119,4,stopping Ebola replication 
287,119,1,ebola 
287,119,4,chimeric antibodies 
287,119,8,rhesus macaque monkeys 
287,119,4,mouse antibody 
287,119,4,human antibody 
287,119,4,stopping Ebola replication 
287,119,1,ebola 
287,119,4,chimeric antibodies 
287,119,8,rhesus macaque monkeys 
288,120,5,vaccines 
288,120,5,vaccines 
289,121,1,Ebola hemorrhagic fever 
289,121,1,Ebola hemorrhagic fever 
290,122,5,ChAd3-ZEBOV 
290,122,5,rVSV-ZEBOV 
290,122,4,Phase I clinical trials 
290,122,4,GlaxoSmithKline 
290,122,5,ChAd3-ZEBOV 
290,122,5,rVSV-ZEBOV 
290,122,4,Phase I clinical trials 
290,122,4,GlaxoSmithKline 
291,123,1,ebola 
291,123,8,virus 
291,123,1,ebola 
291,123,8,virus 
291,124,1,ebola 
291,124,1,ebola 
291,125,1,ebola 
291,125,4,Test results were negative 
291,125,4,alternative diagnosis 
291,125,1,ebola 
291,125,4,Test results were negative 
291,125,4,alternative diagnosis 
294,126,7,latest Ebola occurrence 
294,126,7,three weeks ago 
294,126,7,last Friday 
294,126,2,hemorrhaging 
294,126,7,latest Ebola occurrence 
294,126,7,three weeks ago 
294,126,7,last Friday 
294,126,2,hemorrhaging 
294,127,8,virus 
294,127,1,Ebola 
294,127,8,virus 
294,127,1,Ebola 
297,128,1,Ebola 
297,128,6,1976 
297,128,6,1989  
297,128,6,1994  
297,128,7,few months 
297,128,8,chimpanzee  
298,129,8,Ebola virus 
298,129,6,1996 
298,129,6,2001-2002 
298,129,6,2003 
298,129,8,pathogenic virus 
298,130,1,Ebola 
298,130,7,1989  
298,130,3,testing facilities 
298,131,1,Ebola 
298,131,6,1976 
298,131,6,2003 
298,131,6,Ebola virus 
298,132,1,Ebola 
298,132,1,flu-like symptoms 
298,132,2,diarrhea 
298,132,2,headache 
298,132,2,achy muscle 
3,133,8,bushmeat 
3,133,1,ebola 
3,133,8,wild animal 
3,133,8,fruit bat 
3,133,8,EBOV 
3,133,8,monkey species 
3,133,8,chimpanzees 
3,133,8,gorillas 
3,133,8,baboons 
3,133,8,duikers 
3,133,8,bushmeat 
3,133,1,ebola 
3,133,8,wild animal 
3,133,8,fruit bat 
3,133,8,EBOV 
3,133,8,monkey species 
3,133,8,chimpanzees 
3,133,8,gorillas 
3,133,8,baboons 
3,133,8,duikers 
3,134,3,Laboratory testing 
3,134,1,EVD 
3,134,2,low platelet count 
3,134,2,increased white blood cell count 
3,134,2,abnormalities in blood clotting 
3,134,2,prolonged prothrombin time 
3,134,3,electron microscopy 
3,134,1,ebola 
3,134,3,Laboratory testing 
3,134,1,EVD 
3,134,2,low platelet count 
3,134,2,increased white blood cell count 
3,134,2,abnormalities in blood clotting 
3,134,2,prolonged prothrombin time 
3,134,3,electron microscopy 
3,134,1,ebola 
3,135,8,genus Ebolavirus 
3,135,1,Ebola 
3,135,8,Bundibugyo virus 
3,135,8,BDBV 
3,135,8,Sudan virus 
3,135,8,SUDV 
3,135,8,TaÃ¯ Forest virus 
3,135,8,TAFV 
3,135,8,Ebola virus 
3,135,8,EBOV 
3,135,8,Zaire Ebola virus 
3,135,8,Reston virus 
3,135,8,RESTV 
3,135,8,genus Ebolavirus 
3,135,1,Ebola 
3,135,8,Bundibugyo virus 
3,135,8,BDBV 
3,135,8,Sudan virus 
3,135,8,SUDV 
3,135,8,TaÃ¯ Forest virus 
3,135,8,TAFV 
3,135,8,Ebola virus 
3,135,8,EBOV 
3,135,8,Zaire Ebola virus 
3,135,8,Reston virus 
3,135,8,RESTV 
304,136,1,Ebola 
304,136,6,1976 
304,136,8,virus 
304,137,6,1976 
304,137,1,Ebola 
304,137,8,Ebola Virus 
304,138,2,fever 
304,138,8,Ebola virus 
304,138,1,Ebola 
304,139,1,Ebola 
304,139,8,Ebola virus 
304,139,8,Ebola-Ivory Coast 
304,139,8,Ebola-Sudan 
304,139,8,Ebola-Zaire 
305,140,1,Ebola 
305,140,8,Ebola virus 
306,141,6,22 June 1995 
306,141,2,consciousness 
306,141,1,Ebola 
306,142,1,Ebola 
306,142,2,consciousness 
306,142,6,22 June 1995 
307,143,1,Ebola 
307,143,6,1999 
307,143,6,1996 
307,143,3,blood transfusion 
307,144,1,Ebola 
307,144,6,1976 
307,144,8,pig 
308,145,1,Ebola 
308,145,4,Ebola treatment tried 
308,145,6,1976 
309,146,1,Ebola 
309,146,8,Virus 
309,146,4,developing treatments 
309,147,1,Ebola 
310,148,1,Ebola 
310,148,8,Ebola virus 
310,149,1,Ebola 
310,149,2,joint and muscle pain 
310,149,2,fever 
310,149,2,headache 
310,149,2,sore throat 
310,150,8,infected person 
310,150,1,Ebola 
310,150,1,virus 
318,151,1,ebola 
318,151,6,1976 
318,151,1,ebola 
318,151,6,1976 
318,152,1,ebola 
318,152,6,1976 
318,152,1,ebola 
318,152,6,1976 
319,153,1,ebola 
319,153,6,1976 
319,153,4,WHO 
319,153,8,virus 
319,153,1,ebola 
319,153,6,1976 
319,153,4,WHO 
319,153,8,virus 
319,154,1,ebola 
319,154,2,weakness 
319,154,2,muscle pain 
319,154,2,headaches 
320,155,1,ebola 
320,155,6,1976 
321,156,1,ebola 
321,156,6,2014 
321,156,4,WHO 
321,157,1,ebola 
321,157,6,1976 
321,157,8,virus 
321,157,2,dying 
322,158,1,ebola 
322,158,8,virus 
322,160,1,ebola 
322,160,4,vaccines 
325,161,1,ebola 
325,161,8,virus 
325,162,2,symptoms 
325,162,1,ebola 
325,162,8,virus 
325,162,2,flu-like symptoms 
338,170,5,Vaccine Development  
338,170,6,few months 
338,170,5,dose-response phase 1 
338,171,5,scientists will begin testing three possible treatments 
338,171,1,Ebola 
338,171,4,antibodies 
338,171,8,virus 
339,172,1,Ebola 
339,172,3,Laboratory in Winnipeg 
339,172,5,second vaccine 
339,172,8,virus 
339,173,1,Ebola 
339,173,3,laboratory 
339,173,5,vaccine 
339,174,1,Ebola 
339,174,8,disease-causing agent 
339,174,3,laboratory 
339,174,5,vaccine 
341,175,4,drug 
341,175,5,Ebola virus 
341,175,1,Ebola 
341,175,4,Replacing lost blood 
341,175,4,antiviral medications 
341,175,4,Maintaining blood pressure 
341,175,8,virus 
342,176,5,Providing fluids 
345,177,1,Ebola 
345,177,8,virus 
345,178,1,Ebola 
345,178,7,three weeks 
345,179,8,Fruit bats 
345,179,8,chimpanzee 
345,179,8,gorilla 
345,179,8,monkeys 
345,179,1,Ebola 
352,180,6,1 September 
352,180,6,24 October 1976 
352,180,8,viral  
352,180,2,fever 
352,181,6,1 September 1976 
352,181,7,five days after 
352,181,1,Ebola 
352,181,8,fever 
352,181,8,malaria symptoms 
352,182,1,Ebola 
352,182,8,Marburg virus 
352,182,8,Ebola virus 
352,182,7,eighth day 
353,185,1,Ebola 
353,185,8,Zaire virus 
353,185,6,1976 
353,186,6,1976 
353,186,6,2000 
353,186,6,1995 
353,186,8,Ebola virus 
353,186,1,Ebola virus disease 
353,187,8,Ebola virus 
353,187,1,Ebola 
353,187,8,infected animal 
354,188,1,Ebola 
354,188,6,1976 
354,189,6,1665 
354,189,6,2012 
355,190,1,Ebola 
355,190,8,virus 
355,191,1,Ebola 
355,191,8,virus 
362,192,1,Ebola 
362,192,1,TKM-Ebola 
362,192,5,vaccine  
362,192,4,three drugs 
362,192,4,fourth dru 
362,193,4,Ebola treatments 
362,193,5,vaccine 
362,193,3,first safety tests 
362,193,3,field testing in Liberia 
362,194,1,Sudan Ebola 
362,194,1,Zaire Ebola 
362,194,8,chimp 
362,194,8,cold virus 
364,195,1,Ebola 
364,195,8,virus 
364,195,4,experimental treatments 
364,196,1,Ebola 
364,196,4,lack of existing treatments 
364,196,4,experimental drugs 
364,196,4,treatments like zMapp 
366,197,1,Ebola 
366,197,8,virus 
366,198,1,Ebola 
367,199,1,Ebola 
367,199,8,virus 
367,199,8,bats 
367,199,8,insect 
367,199,6,December 6  2013 
367,199,2,diarrhea 
367,199,2,fever 
367,200,1,Ebola 
367,200,2,diarrhea 
367,201,1,Ebola 
368,202,1,Ebola haemorrhagic fever 
368,202,1,EVD 
368,202,6,1976 
368,202,6,1979 
368,202,6,1994 
368,202,8,virus of the filovirusg 
368,203,1,Ebola 
368,203,7,During 2014 
368,204,1,Ebola 
368,204,2,fatal illness 
368,205,7,2 to 21 days 
368,205,2,headache 
368,205,2,muscle and joint pain 
368,205,2,headache 
368,205,2,sore throat 
371,206,1,Ebola 
371,206,8,virus 
371,206,6,1976 
371,207,5,disease Control and Prevention 
371,207,1,Ebola 
371,207,8,virus 
371,207,6,1976 
371,208,1,Ebola 
371,208,8,virus 
371,209,1,Ebola 
371,209,7,8-10 days 
371,209,7,21 days 
372,210,1,Ebola 
372,210,6,1976 
372,210,8,virus 
372,210,8,chimps 
372,210,8,Gorillas 
423,249,1,Ebola 
423,249,5,No specific treatment 
423,249,5,vaccine 
423,249,5,treating them 
423,250,1,Ebola 
423,250,6,2012 
423,250,6,42 days 
423,250,4,treatment centre 
424,251,1,Ebola 
424,251,6,March 2014 
424,251,6,December 2013 
424,252,4,basic care 
424,252,3,testing capability 
424,252,4,care center 
424,252,1,Ebola 
424,253,4,treatment center 
424,253,3,test negative 
424,253,4,seeking medical treatment 
430,254,1,Ebola 
430,254,8,deadly virus 
430,255,1,Ebola 
430,255,8,deadliest viruses 
430,256,1,Ebola 
430,256,7,10 days 
430,257,1,Ebola 
430,257,1,Cholera 
430,258,1,Ebola 
430,258,4,earlier treatment 
432,259,1,Ebola 
432,259,4,plenty of liquids and oxygen 
432,259,4,keeping their blood pressure steady 
432,259,4,addressing symptoms 
432,260,1,Ebola 
432,260,8,virus 
432,260,8,animals 
432,260,8,forest antelope 
432,260,8,fruit bat 
432,261,2,headache 
432,261,2,muscle pain 
432,261,2,difficulty breathing 
432,261,2,chills 
435,262,1,Ebola 
435,262,4,experimental drug 
435,262,8,TKM-Ebola 
435,263,1,Ebola 
435,263,8,TKM-Ebola  
435,263,3,clinical trial 
436,264,1,Ebola 
436,264,4,Treating Ebola 
436,264,5,no drugs or vaccines 
436,265,4,experimental drugs 
436,265,2,Ebola 
436,265,4,drug 
436,266,7,few months 
436,266,6,Treatments in West Africa  
436,266,1,Ebola 
436,267,1,Ebola 
436,268,1,Ebola 
440,269,1,Ebola 
440,269,8,virus 
440,269,6,1976 
440,269,7,1970s 
440,270,1,Ebola 
440,270,8,Ebola virus 
440,270,6,1976 
442,271,1,Ebola 
442,271,6,July 27 1976 
442,271,8,virus 
442,272,1,Ebola 
442,272,6,September 1 1976 
442,272,8,virus 
442,273,1,Ebola 
442,273,8,virus 
442,274,1,Ebola 
442,274,7,21 days 
442,274,2,headache 
442,274,2,muscle pain 
444,275,6,June 27 1976 
444,275,1,Ebola 
444,275,2,diarrhea 
444,276,1,Ebola 
444,276,6,October of 2014 
444,276,6,2014 
447,277,1,Ebola 
447,278,1,Ebola 
448,279,1,Ebola 
448,279,5,vaccines 
448,279,4,drugs 
448,279,4,small pharmaceutical or biotechnology 
448,280,1,Ebola 
448,280,5,Ebola vaccine 
448,280,7,this month 
448,280,6,2013 
448,280,5,antibody  
448,281,1,Ebola 
448,281,8,virus 
448,281,4,medicines 
449,282,1,Ebola 
449,282,4,bio-defense research 
449,282,4,Ebola treatment 
449,282,4,research department 
449,283,1,Ebola virus disease 
449,283,4,Effective treatment 
449,283,5,aggressive supportive care 
453,284,1,Ebola 
453,284,8,animal 
453,285,1,Ebola 
453,285,8,sick person 
453,286,1,Ebola 
453,286,5,worry about breathing it in 
453,287,1,Ebola 
453,287,8,virus 
453,287,8,pathogen 
453,288,1,Ebola 
453,288,8,virus 
453,288,8,monkeys 
457,289,1,Ebola 
457,289,8,Virus 
459,290,1,Ebola 
459,290,6,1976  
459,291,1,Ebola 
459,291,6,2014 
461,292,1,Ebola 
461,292,8,Ebola virus 
461,292,6,1976 
463,294,6,1976 
463,294,1,Ebola 
463,294,8,Ebola virus 
463,295,1,Ebola 
463,295,6,March 23 2014 
464,296,1,Ebola 
464,296,6,1976 
464,297,7,1979 
464,297,6,1994 
