URLNO ,PNO,RFN,VAL
302,679,3,rapid diagnostic tes 
302,680,8,Ebola virus 
302,680,6,5 days 
302,680,8,Zaire species 
303,681,8,Ebola virus 
303,681,6,decades 
303,681,8,Marburg virus 
303,681,2,hemorrhagic fevers 
303,681,2,severe bleeding 
303,681,2,hemorrhage 
303,681,2,organ failure 
303,682,8,contaminated needles 
303,682,8,body fluids 
303,683,1,Ebola 
303,683,8,Marburg virus 
303,683,5,vaccines 
311,684,4,supportive care 
311,684,8,ebola virus 
311,684,2,dehydration
311,684,2,blood loss 
311,684,2,low blood pressure 
311,684,4,palliative care 
311,685,4,Nutritional support 
311,685,1,Ebola 
311,685,2,nausea 
311,685,2,vomiting 
311,685,2,diarrhea 
311,685,4,tube feedings 
311,685,4,intravenous fluids 
311,686,4,Balancing fluids 
311,686,4,electrolytes 
311,686,4,intravenous fluids 
311,686,4,salts 
312,687,1,Ebola 
312,687,8,Ebola virus 
312,687,4,supportive treatment 
312,687,4,critical care medicine 
312,687,4,virus-specific medical therapies 
32,688,1,diagnostic products 
32,688,3,ReEBOV Antigen Rapid Test 
32,688,1,Ebola 
32,689,7,currently being tested 
32,689,3,Nucleic acid tests 
32,689,6,between 12 and 24 hours 
32,689,1,detection of the virusâ€™s nucleic acid 
32,690,7,previously listed by WHO 
32,690,8,Ebola protein 
32,690,3,testing a new blood sample 
33,691,3,the rapid test 
33,691,6,15 minutes 
33,691,8,Ebola virus 
34,692,3,Ebola eZYSCREEN 
34,692,1,drop of the patientâ€™s blood 
34,692,6,15 minutes 
34,692,7,Current tests 
35,693,8,Ebola virus 
35,694,1,detect such viruses 
35,694,3,one drop of blood 
35,695,3,PCR Tests 
35,695,7,Conventional 
36,696,3,CARE Kits 
36,696,7,next 21 days 
37,697,7,current test 
37,697,3, test kit 
38,698,1,Diagnosing Ebola 
38,699,3,body fluids 
38,700,8,Ebola virus 
38,700,1, reach detectable levels 
38,700,3,ELISA testing 
38,700,7,three days after symptoms start 
39,701,3,blood tests 
39,701,1,Ebola 
39,701,7,early signs 
40,702,1,diagnose 
40,702,1,early symptoms 
40,703,3,PCR test 
40,703,8,genetic material from the virus 
40,703,1,Ebola 
40,704,5,antibodies 
40,704,3,ELISA 
40,704,1,Ebola 
41,705,8,Ebola Virus 
41,705,1,malaria
41,705,3,Testing for Ebola virus 
41,706,5,isolate the virus 
41,707,1,Ebola 
42,708,8,Malaria parasites 
42,708,7,Prior to examination 
42,708,1,confirmation of malaria 
42,708,3,blood smear 
42,709,3,detect antigens derived 
42,709,6,2-15 minutes 
42,709,1,reliable microscopic diagnosis 
42,710,8,Parasite nucleic acids 
42,710,3,PCR 
42,710,2,febrile illnesses
43,711,4,reserving antimalarials 
43,711,3,malaria rapid diagnostic test 
43,711,1,Diagnostic testing 
44,712,3,Giemsa microscopy 
44,712,5,anti-malarial drug 
44,712,1,malaria diagnosis 
44,713,1,malaria diagnosis 
44,714,3,RDT 
44,715,1,clinical diagnosis 
44,715,3,Quality RDT 
45,716,3,malaria test 
45,717,1,malaria 
46,718,8,bacteria 
46,718,3,Rapid cholera dipstick tests 
46,718,1,confirm diagnosis 
47,719,8,Vibrio cholerae 
47,719,3,Electron micrograph 
47,719,2,watery diarrhea 
47,720,8,Vibrio cholerae serogroup O1 
47,720,3,stool specimen 
47,720,1,laboratory diagnosis of cholera 
47,721,3,the Crystal VCÂ® dipstick rapid test 
47,721,8,TCBS 
47,721,5,isolation and identification of V. cholerae 
48,722,2,rice-water diarrhea 
48,722,8,V. cholerae. 
48,722,7,Preliminary diagnosis 
48,722,3,PCR tests 
49,723,8,Vibrio cholerae 
49,723,5,anti cholera vaccine 
49,724,8,All Gram-negative bacteria 
50,725,8,serogroup 0139 
50,725,1,Cholera 
50,726,1,Cholera 
50,727,8,Viable organisms 
50,727,6,16 days 
51,728,1,Typhus 
51,728,8,Rickettsia typhi 
51,729,2,Vomiting 
51,729,8,murine or endemic typhus 
51,730,3,complete blood count (CBC) 
51,730,5,typhus antibodies 
51,730,1,typhus 
52,731,3,Western blot 
52,731,1,Diagnostic tests 
52,731,8,typhus in sputum samples 
52,732,1,Diagnosis 
52,732,2,symptoms are common 
53,733,3,PCR testing of skin biopsy of skin rash 
53,733,7,usually late or after the disease has been treated 
53,733,8,endemic typhus
53,733,4,antirickettsial antibodies 
53,734,7,Early diagnosis 
53,734,1,typhus 
54,735,1,Murine (endemic) typhus 
54,735,8,Rickettsia typhi 
54,736,7,after a course of empiric therapy 
54,736,3,convalescent serum samples 
54,736,1,cultures of blood
55,737,1,malaria 
55,737,4,strong clinical suspicion 
55,737,7,until the diagnosis 
55,738,1,diagnosis of malaria 
55,738,4,antimalarial treatment 
55,738,8,Plasmodium species 
56,739,4,artemisinin-based combination therapies 
56,739,8,falciparum parasite 
56,739,7,antimalarial medicines available today 
56,740,4,treated with chloroquine 
56,740,8,P. vivax 
56,740,5,partner medicine 
56,741,4,injectable artesunate 
56,741,1,Severe malaria 
56,741,7,followed by a complete course of an ACT 
57,742,4,antimalarial therapies 
57,742,1,malaria diagnoses 
57,743,1,parasitological diagnosis 
58,744,3,rapid diagnostic tests 
58,744,4,antimalarial treatment 
58,745,1,malaria 
58,745,4,ACT 
59,746,4,ACT 
59,746,1,parasitological confirmation of diagnosis 
60,747,1,malaria 
60,747,8,malaria parasite 
60,748,2,age
60,749,6,the tests should be repeated 3 or 4 times 
60,749,2,flu-like symptoms 
61,750,5,preventative antimalarial tablets 
61,750,3,blood test confirms malaria 
61,751,5,antimalarial medicine 
62,752,1,P. falciparum malaria 
62,752,4,artemisinin-based combination therapy (ACT). 
62,752,7,Early diagnosis 
63,753,4,Antimalarial medications 
63,753,3,parasitological confirmation by microscopy 
63,753,1,malaria 
64,754,4,chloroquine 
64,754,8,Plasmodium 
64,754,1,malaria 
65,755,5,vaccine against cholera 
65,755,7,few months 
65,755,1,cholera 
65,756,5,Antibiotics 
65,756,4,Hydration 
65,756,1,cholera 
65,756,8,bacteria
66,757,4,Antibiotics 
66,757,6,since 1964 
66,757,1,cholera 
66,758,4,Tetracycline 
66,758,7,Recently
66,758,1,cholera 
66,759,3,antimicrobial susceptibility testing 
66,759,4,IV hydration 
66,759,5,recommend antibiotics 
67,760,2,rapid dehydration 
67,760,1,Cholera 
67,761,6,In 1831 
67,761,6,India in 1826 
67,762,5,cholera vaccine 
67,762,1,cholera 
68,763,2,diarrhea 
68,763,1,cholera 
68,764,1,Cholera 
69,765,5,Antibiotics 
69,765,4,treatment of typhus 
69,765,6,48-72 hours 
70,766,4,doxycycline 
70,766,1,rickettsioses 
70,766,8,alternative agents 
70,767,8, gram-negative bacteria 
70,768,8,rickettsial pathogens 
70,769,6,5-to 14-day 
70,769,1,rickettsial diseases 
70,770,1,Epidemic typhus 
70,770,8,Sylvatic epidemic typhus 
71,771,4,Treatment 
71,771,5,antibodies 
71,771,8,epidemic typhus 
72,772,4,Intensive care 
72,772,1,Typhus 
72,772,5,Antibiotics 
74,773,1,Ebola 
74,773,4,Intravenous fluids
74,773,2,control fever
74,774,8,Ebola virus 
74,774,4,supportive care 
74,774,7,currently no proven treatment 
74,775,2,control fever
74,775,5,prevent secondary infections 
74,775,4,Intravenous (IV) fluids 
74,776,5,recover from the illness 
74,776,1,Ebola 
75,777,5,isolated 
75,777,4,treat the symptoms 
75,777,1,Ebola 
75,778,4,Blood transfusions 
75,778,1,Ebola 
75,778,4,Survival 
75,779,8,Ebola virus 
75,779,6,3months 
77,780,1,Ebola 
77,781,4,care for a person 
77,782,6,21 day incubation period 
79,783,7,Early in August 
79,783,1,Ebola 
79,784,4,drugs 
80,786,8,Ebola strains 
80,786,6,30 minutes 
80,786,3,blotting paper 
80,786,1,prototype Ebola test 
81,787,3,minimally invasive test 
81,787,1,Ebola 
81,787,6,days and hours to minutes or even seconds 
81,788,8,RNA viruses 
81,788,3,portable viral diagnostic for RNA viruses 
81,788,2,Ebola hemorrhagic fever 
82,789,3,polymerase chain reaction 
82,789,8,multiple types of viruses. 
82,789,7,middle of an outbreak 
82,790,3,PCR machines 
82,791,3,color-changing strips 
82,791,6,15 minutes. 
82,791,5,antibodies in blood samples 
92,792,1,Neglected Tropical Diseases 
92,792,8,Ebola virus 
94,793,6,hundreds of years 
94,793,7,Current measures 
94,794,6,1942
94,794,7,early diagnosis 
95,795,1,falciparum malaria 
95,795,6,3-day treatment course 
95,795,4,MMV 
95,796,8,Plasmodium vivax 
95,796,4,primaquine
95,796,6,14 days 
95,796,2,haemolysis. 
98,797,1,Malaria 
98,797,2,high fever and chills 
98,798,8,mosquito infected with parasites 
98,799,3,malaria parasite in your blood. 
98,799,2,high fever
99,800,1,Falciparum malaria
99,800,4,combination of quinidine or quinine plus doxycycline 
99,800,8,chloroquine-resistant infections 
123,1801,1,cholera 
123,1801,2,diarrhea 
124,1802,1,Cholera infection 
124,1802,2,profuse watery diarrhea 
124,1802,2,vomiting 
124,1802,2,leg cramps 
124,1802,2,dehydration 
124,1802,7,within hours 
124,1803,6,few hours 
124,1803,6,5days 
124,1803,6,2-3days 
124,1804,1,Cholera 
124,1804,7,immediate 
124,1804,2,diarrhea 
124,1804,4,rehydration solution 
124,1804,4,intravenous fluid replacement 
124,1804,4,rehydration 
124,1804,4,salts 
125,1805,1,cholera 
125,1805,6,three and six days 
125,1805,4,recovery 
125,1806,1,cholera 
125,1806,6,2-3 hours 
125,1806,6,4-12 hours 
125,1806,2,diarrhea 
125,1806,2,liquid stool 
125,1806,2,shock 
125,1806,4,rehydration treatment 
125,1807,4,rehydration 
125,1807,4,salt 
125,1807,4,sugar 
125,1807,2,dehydration 
125,1807,4,replace lost fluids and electrolytes 
126,1808,6,few days 
126,1808,7,months 
126,1808,2,rapid dehydration 
126,1808,2,diarrhea 
126,1808,1,cholera 
126,1808,6,2 to 6 months 
126,1808,5,vaccine 
127,1809,6,few days 
127,1809,8,bacteria 
127,1809,6,months 
127,1809,6,years 
127,1810,6,5 days 
127,1810,7,previous 
127,1810,4,rehydration 
127,1810,4,salts 
127,1810,1,cholera 
127,1810,2,vomiting 
127,1810,2,diarrhoea 
128,1811,1,cholera 
128,1811,7,early 
128,1811,6,week 
129,1812,1,typhus 
129,1812,4,doxycycline 
129,1812,6,3-day 
129,1812,6,7-day 
129,1812,4,tetracycline 
129,1812,6,4 weeks 
129,1812,7,after 
130,1813,1,Typhus 
130,1813,1,jail fever 
130,1813,8,Rickettsia prowazekii 
130,1813,8,fleas 
130,1813,4,antibiotics 
130,1814,4,oral antibiotics 
130,1814,4,Tetracycline 
130,1814,4,doxycycline 
130,1814,4,azithromycin 
130,1814,4,IV fluids 
130,1814,2,kidney damage
130,1815,1,Brill-Zinnser 
130,1815,1,typhus 
130,1815,4,antibiotics 
130,1815,7,later 
130,1815,7,after months or years 
137,1816,4,azithromycin 
137,1816,6,1-week 
137,1816,6,daily 
137,1816,4,doxycycline 
137,1816,1,typhus 
137,1817,4,azithromycin 
137,1817,6,1-week 
137,1817,6,daily 
137,1817,4,doxycycline 
137,1817,6, 21 h 
137,1817,6, 29 h 
137,1817,6,1-month 
137,1818,6,Sep-02
137,1818,6,Nov-03
137,1818,4,azithromycin 
137,1818,4,doxycycline 
137,1818,1,typhus 
139,1819,1,Tuberculosis 
139,1819,8,Mycobacterium tuberculosis 
140,1820,1,typhus 
140,1820,8,Rickettsia prowazekii 
140,1821,2,Typhus fevers 
140,1821,8,fleas
140,1821,8,Rickettsia 
140,1821,1,typhus 
140,1821,6,Today 
143,1822,1,malaria 
143,1822,5,anti-malarial 
143,1823,3,blood test 
143,1823,8,malaria parasite 
143,1823,7,days 
143,1823,7,later 
143,1824,1,malaria 
143,1824,4,recovery 
143,1824,4,anti-malarial 
143,1824,4,Quinine 
143,1824,4,chloroquine 
143,1825,7,duration 
143,1825,1,malaria 
143,1825,5,anti-malarial 
143,1825,1,Plasmodium falciparum malaria 
145,1826,1,malaria 
145,1826,8,parasite 
145,1826,6,several weeks 
145,1826,2,weak 
145,1826,2,tired 
145,1827,4,chloroquine 
145,1827,4,quinidine 
145,1827,4,doxycycline 
145,1827,4,tetracycline or clindamycin
145,1827,4,pyrimethamine 
145,1828,1,Malaria 
145,1828,3,blood samples 
145,1828,6,two weeks 
145,1828,2,ever
145,1828,6,years 
150,1829,6,9 to 14 days 
150,1829,6,12 to 18 days 
150,1829,6,18 to 40 days 
150,1829,6,11 to 12 days 
150,1829,8,Plasmodium (P.) falciparum. 
150,1829,8,P. vivax and P. ovale. 
150,1829,8,P. malariae 
150,1829,8,P. knowlesi. 
150,1829,1,malaria 
150,1830,1,malaria 
150,1830,2,no symptoms 
150,1830,8,malaria parasite 
150,1830,2,spleen 
150,1831,6,7 days 
150,1831,5,chemoprophylaxis 
150,1831,6,8 to 10 months 
150,1831,8,P. vivax and P. ovale 
23,1835,1,Ebola 
23,1835,5,antibodies 
23,1835,6,atleast10years 
23,1835,8,different species of Ebola 
23,1836,4,vaccine or medicine 
23,1836,1,Ebola 
23,1836,8,Treating other infections 
23,1836,5,Providing intravenous fluids 
24,1838,1,EVD 
24,1838,4,treatment for EVD 
24,1838,2,hypovolemia
24,1838,5,approved vaccines 
24,1839,4,maintenance of blood pressure 
24,1839,5,large volumes of intravenous fluids 
24,1839,8,West Africa with EVD 
24,1839,2,Some patients may develop profound third-spacing of fluids 
24,1840,6,21days 
24,1840,1,Ebola 
24,1841,1,EVD 
24,1841,2,symptoms vomiting
24,1841,5,control measures 
24,1841,6,21days 
245,1842,8,Ebola virus 
245,1842,6,1976
245,1842,1,Ebola 
245,1843,8,Ebola virus 
245,1843,4,supportive care 
245,1844,2,fever 
245,1844,2,muscle pains 
245,1844,2,chills 
245,1844,2,generalized weakness 
245,1844,2,headaches 
245,1844,2,sore throat 
245,1844,2,diarrhea 
245,1844,2,bloody stool 
245,1844,2,bruising 
245,1844,2,vomiting 
245,1844,2,nausea 
245,1845,6,two days 
245,1845,6,21
245,1845,8,Ebola virus 
245,1846,4,supportive intensive care 
245,1847,6,few week 
245,1847,6,two weeks 
245,1848,6,10 days 
245,1848,6,five days 
245,1848,2,fever 
245,1848,2,diarrhea 
245,1848,2,bleeding 
245,1848,2,vomiting 
248,1851,6,seven to 10 days 
248,1851,1,Ebola 
248,1851,4,antibodies 
25,1852,1,ebola 
25,1853,1,ebola 
250,1854,6,weeks 
250,1854,4,isolation unit 
250,1854,8,Ebola 
250,1855,1,Ebola 
250,1855,4,aggressive treatment 
254,1858,1,cholera 
254,1858,2,diarrheal 
254,1858,8,bacterium Vibrio cholerae 
254,1858,2,without symptoms 
254,1859,1,cholera 
254,1859,2,renal failure 
254,1859,2,electrolyte imbalances 
254,1859,2,dehydration 
254,1859,6,hours 
254,1859,2,shock 
254,1860,2, diarrhea 
254,1860,8,Vibrio cholerae bacteria 
254,1861,7,quickly 
254,1861,8,Persons with cholera 
254,1861,4,rapidly 
255,1862,4,Antibiotics 
255,1862,2,diarrhea 
255,1862,5,hygienic 
256,1863,2,diarrhoea 
256,1863,6,few days 
256,1863,2,loss of fluid 
256,1864,6,24 hours 
256,1864,4,sugar and salts 
256,1864,4,replace the fluid 
256,1865,1,cholera 
256,1865,7,quickly 
257,1866,4,electrolytes 
257,1866,1,cholera 
257,1866,2,severe dehydration 
257,1866,4,intravenously 
257,1866,6,three to six days 
257,1867,1,cholera 
257,1867,6,Today 
257,1867,6,three to six days 
257,1867,8,bacteria 
257,1867,4,electrolyte replacement 
26,1868,1,ebola 
26,1868,8,virus 
26,1869,1,ebola 
26,1869,6,13-Mar
260,1871,4,antibiotics 
260,1871,5,Vaccination 
260,1872,6,2 weeks 
260,1872,2,fever 
260,1872,1,typhus 
261,1873,1,typhus 
261,1873,8,Rickettsiae 
261,1873,8,bacteria 
261,1873,8,infected insect 
261,1874,1,typhus 
261,1874,1,epidemic typhus 
261,1874,1,Brill-Zinsser disease 
261,1874,1,murine typhus 
261,1874,1,scrub typhus 
261,1874,8,Rickettsia 
261,1875,3,antibodies 
261,1875,3,viral and bacterial markers 
261,1875,1,rickettsial infection 
261,1875,7,without 
261,1876,1,typhus 
261,1876,1,Brill-Zinsser 
261,1876,1,scrub typhus 
261,1876,4,sulfa drugs 
263,1877,7,current 
263,1877,1,typhus 
263,1877,4,tetracycline 
263,1877,4,Chloramphenicol 
263,1877,4,antibiotics 
263,1877,4,Intravenous (IV) antibiotic 
263,1878,1,scrub typhus 
263,1878,1,HIV-positive 
264,1879,4,doxycycline 
264,1879,6,24 to 48 h 
264,1879,6,7 days 
264,1879,4,Chloramphenicol 
265,1880,6,2 weeks 
265,1880,2,fatigue 
265,1880,2,malaise 
27,1881,6,2weeks 
27,1881,1,Malaria 
27,1881,2,fever
27,1881,7,After repeated exposure 
28,1883,1,malaria 
28,1883,4,cured with prescription drugs 
28,1883,8,malaria parasites 
28,1883,7,short a period of time 
28,1884,8,Plasmodium vivax and P. ovale 
28,1884,1,malaria 
28,1884,7,after months or years 
28,1884,4,not treated 
29,1885,8,P. falciparum 
29,1885,7,last weeks
29,1885,1,malaria 
29,1886,7,malaria before 
29,1886,1,malaria 
29,1886,8,P. falciparum 
29,1886,5,acquired immunity 
30,1887,5,Antimalarial drugs 
30,1887,7,nearly 100 years 
30,1888,4,Intermittent preventive treatment 
30,1888,5,prevention of malaria in pregnancy 
31,1889,5,antimalarial drug 
31,1889,8,parasite which infects mosquitoes 
31,1890,4,artemisinin-based combination therapy 
31,1891,5,treatments 
31,1891,1,malaria 
313,1892,1,malaria 
313,1892,7,quickly 
313,1892,5,natural immunity 
313,1893,1,malaria 
313,1893,8,P. falciparum 
313,1893,8,P. malariae 
313,1893,7,longer 
313,1893,6,couple of days 
314,1894,8,malaria-infected mosquito 
314,1894,8,parasite 
314,1894,1,malaria 
314,1894,2,blood cells 
314,1895,7,early stages 
314,1895,8,P. falciparum 
314,1895,8,P. knowlesi 
314,1895,6,week 
314,1895,6,month 
314,1895,8,P. vivax 
314,1895,8,P. malariae 
314,1895,8,P. ovale 
314,1896,1,Malaria 
314,1896,8,P. falciparum 
314,1896,2,death 
315,1897,1,malaria 
315,1897,8,mosquito bites 
315,1897,4,antimalarial tablets 
315,1897,6,year 
315,1898,1,malaria 
315,1898,4,Anti-malarial 
315,1899,1,Malaria 
315,1899,7,quickly 
315,1899,2,anaemia 
315,1899,2,seizures 
315,1899,2,coma 
315,1899,2,drowsiness 
315,1899,2,weakness 
316,1900,1,malaria 
316,1900,4,antibiotics 
316,1900,4,IV line 
316,1900,6,months 
316,1900,6,weeks 
316,1900,8,malarial parasite 
316,1901,1,malaria 
316,1901,8,mosquitoes 
316,1901,4,antibacterial drugs 
317,1902,1,cholera 
317,1902,1,diarrheal disease 
317,1902,8,bacterium Vibrio cholerae 
317,1902,6,2 to 3 days 
317,1902,2,dehydration 
317,1902,2,hypovolemic shock 
317,1902,2,hypotension 
317,1902,6, hours 
317,1903,1,cholera 
317,1903,8,shellfish 
317,1903,8,cholera bacterium 
317,1904,4,electrolyte replacement 
317,1904,4,Prompt fluid 
317,1904,4,antibiotics 
317,1904,4,intravenous solution 
317,1904,2,dehydration 
317,1905,1,Cholera 
317,1905,2,dehydration 
317,1905,4,rehydration 
317,1905,4,Rehydration Therapy 
317,1905,7,timely 
320,1906,1,cholera 
320,1906,6,day 7 
320,1906,6,day 2 
320,1906,6,day 28 
320,1906,4,antibiotic therapy 
320,1906,3,metagenomic tool 
320,1907,1,Cholera 
320,1907,6,1â€“3 day 
320,1907,4,rehydration 
320,1907,8,V. choleare 
320,1907,4,cephalosporins 
320,1907,4,penicillins 
320,1907,4,antibiotic 
320,1907,8,E. coli 
323,1908,2,rice water stool 
323,1908,4,re-hydration 
323,1908,6,5-6 days 
324,1909,4,Tetracycline 
324,1909,6,48 hours 
324,1909,4,purified water 
324,1909,4,oral hydration salts 
324,1910,1,Traveler's diarrhea 
324,1910,2,Diarrhea 
324,1910,2,anxiety 
324,1910,2,stress 
324,1910,2,fatigue 
324,1910,2,dietary changes 
324,1911,2,Diarrhea 
324,1911,6,first week 
324,1911,6,3 or 4 days 
324,1911,2,bowel syndrome 
324,1911,2,Weakness 
324,1911,2,seizures 
329,1912,8,bodily fluids 
329,1912,8,feces 
329,1912,1,ebola 
329,1913,1,ebola 
329,1913,6,Couple weeks 
329,1913,6,2 weeks 
329,1914,1,ebola 
329,1914,2,kidney failing 
329,1914,4,dialysis 
330,1915,6,1976
330,1915,1,Ebola 
330,1915,6,2014
331,1917,4, Experimental vaccines 
331,1917,6,10 years 
331,1917,2,joint and vision problems. 
331,1917,5,antibodies 
331,1917,4,supportive care 
332,1918,2,fever 
332,1918,2,headache 
332,1918,2,joint and muscle pain 
332,1918,2,hemorrhaging 
332,1918,7,Early 
332,1918,4,intravenous fluids 
332,1918,4,electrolytes 
332,1918,2,dehydration 
332,1918,2, shock 
332,1918,2,low blood pressure 
332,1919,1,ebola 
332,1919,8, virus 
333,1921,6,few days 
333,1921,4,Experimental treatments 
333,1921,1,ebola 
333,1921,4,supportively 
333,1921,4,intravenous fluids 
333,1921,4,supplemental oxygen 
333,1921,4,antibiotics 
334,1922,8,Rickettsia 
334,1922,1,typhus 
334,1922,8,R. mooseri 
334,1923,2,headache
334,1923,2,arthralgia 
334,1923,2,ill feeling
334,1923,2,high grade fever
334,1923,2,a cutaneous rash 
334,1923,7,spontaneously 
334,1924,8,R. typhi 
334,1924,8,rat flea 
334,1924,2,generalized vasculitis. 
336,1925,2,spotted fever 
336,1925,2,paralysis 
336,1925,1,pneumonia 
336,1925,2,fever 
336,1925,1,hepatitis 
336,1926,6,1 week 
336,1926,6,weeks 
336,1926,6,months 
337,1927,1,typhus 
337,1927,4,sulfa drugs 
388,1928,4,doxycycline 
388,1928,1,malaria 
388,1928,8, P. falciparum 
388,1928,6,2-3 hours 
388,1929,2,Fever 
388,1929,4,anti-malarial medication 
388,1929,2,nausea 
389,1930,6,2 months 
389,1930,1,malaria 
389,1930,2,malnutrition 
389,1930,1,TB 
390,1931,1,malaria 
390,1931,6,1940
390,1931,6,1970
390,1931,8,mosquitoes 
390,1931,4,chloroquine 
390,1932,1,malaria 
390,1932,3,blood sample 
391,1933,6,six months 
391,1933,1,malaria 
391,1933,6,weeks 
391,1933,6,2 month 
391,1933,2,fever
391,1933,2,headache
391,1933,2,body ache
391,1933,2,vomiting
391,1933,2,weakness 
391,1933,2,diarrhea 
393,1935,1,ebola 
393,1935,6,day 6 
393,1935,6,3 months 
393,1936,2,fatigue 
393,1936,1,ebola 
393,1936,2,hemorrhagic complications 
393,1937,2,hemorrhagic complications 
393,1937,6,days 6 
393,1937,6,16
393,1937,8,Ebola virus 
393,1938,4,Supportive treatment 
393,1938,8,Ebola virus. 
393,1938,6,21 days 
393,1938,6,30 days 
393,1938,6,90 days 
393,1938,6,21 days 
393,1938,6,42 days 
393,1938,6,120 days 
393,1938,6,150 days 
394,1940,8,Ebola virus 
394,1940,4,Balancing the fluids 
394,1940,4, electrolytes 
394,1940,4,procoagulants 
394,1940,4,oxygen levels 
394,1940,4,antibiotics 
394,1941,4,intensive care 
394,1941,2,shock 
394,1941,4,fluids 
394,1942,8,Ebola virus 
394,1942,7,quickly 
394,1942,2,low blood pressure 
394,1942,2,shock 
395,1944,1,Ebola hemorrhagic fever 
395,1945,1,ebola 
395,1945,4,relief from symptoms 
395,1945,4,supportive care 
395,1946,6,Sep-01
395,1946,6,Oct-01
395,1946,8,Ebola virus 
396,1947,2,dehydration 
396,1947,1,Cholera 
397,1948,1,Cholera 
397,1948,4,prognosis 
398,1949,2,dehydration 
398,1949,4,fluids 
399,1950,1,cholera 
399,1950,4,rehydration 
399,1950,4,replacement fluids 
399,1950,6,three to six days 
399,1951,1,cholera 
399,1951,2,diarrhea 
399,1951,2,vomiting 
399,1951,2,dehydration 
399,1951,6,per hour 
399,1951,4,electrolytes 
399,1952,1,cholera 
399,1952,5,sanitation 
399,1952,5,waste treatment systems 
399,1953,5,cholera vaccine 
399,1954,5,Peru-15 
399,1954,1,cholera 
399,1954,6,2003
399,1954,6,2004
399,1955,1,Cholera 
399,1955,2,dehydrated 
400,1956,4,replacing fluids 
400,1956,4,electrolyte losses
417,1957,1,typhus 
417,1957,8,mice and rats 
417,1957,2,spotted rash on the trunk 
417,1957,2,swelling of the lymph glands 
417,1958,1,Scrub typhus 
417,1958,8,Rickettsia tsutsugamushi 
417,1959,1,Scrub typhus 
417,1959,4,antibiotics 
417,1959,4,tetracycline 
417,1959,4,Chloramphenicol 
417,1959,7,first 
417,1959,2, fever 
417,1959,6,two days 
417,1959,6,few days 
417,1960,4,antibiotics 
417,1960,1,typhus 
417,1960,7,short 
417,1960,7,modern 
417,1960,8,rickettsial strain 
420,1961,2,headache
420,1961,2,chills
420,1961,2,prostration
420,1961,2,fever 
420,1961,2,hemorrhagic 
420,1961,6,2 weeks 
420,1962,1,Typhus 
420,1962,8,Infected lice 
420,1962,8,ectoparasites 
420,1963,4,Doxycycline 
420,1963,6,7 to 10 days 
420,1963,6,3 days 
420,1963,2,fever 
420,1964,4,tetracycline 
420,1964,4,doxycycline 
420,1964,4,Fluoroquinolones 
422,1965,1,Typhus 
422,1965,8,Rickettsia bacteria 
422,1966,1,typhus 
422,1966,4,doxycycline 
422,1966,4,tetracycline 
422,1966,6,48 hours 
425,1967,1,malaria 
425,1967,6,week 
425,1967,6,few months 
425,1967,6,decades 
426,1968,8,P. vivax 
426,1968,1,malaria 
426,1968,8,P. falciparum 
426,1968,6,3days 
426,1968,6,14 days 
427,1969,1,malaria 
427,1969,8,P. ovale 
427,1969,8,Plasmodium vivax 
427,1969,3,blood 
427,1969,6,decades 
428,1970,1,malaria 
428,1970,7,lifetime 
429,1971,8,Plasmodium 
429,1971,2,influenza 
429,1971,6,10â€“30 days 
429,1971,2,fever 
430,1972,1,malaria 
430,1973,1,malaria 
430,1973,8,parasite 
430,1974,1,malaria 
430,1974,2,swelling of the blood vessels 
430,1975,1,malaria 
430,1975,7,before 
430,1975,7,during 
430,1975,7,after 
430,1975,5,vaccine 
430,1976,8,mosquito 
430,1976,8,infected mother 
430,1976,1,malaria 
5,1997,8,bodily fluids 
5,1997,1,Ebola 
5,1998,8,blood 
5,1998,6,7 weeks 
51,1999,7, quickly 
51,1999,4,antibiotic 
51,2000,1,Typhus 
51,2000,2,Renal insufficiency 
51,2000,1,Pneumonia 
51,2000,2,Central nervous system damage 
